date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:34	1604/1604	---M--	200	added ('OK')	image/gif	etag:%22644-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/philosophy_t.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/philosophy_t.gif	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:34	3967/3967	---M--	200	added ('OK')	image/gif	etag:%22f7f-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/ph_main.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/ph_main.gif	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:35	25106/25106	---M--	200	added ('OK')	image/jpeg	etag:%226212-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/p_fukushima.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/p_fukushima.jpg	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:36	6187/6187	---M--	200	added ('OK')	image/gif	etag:%22182b-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/ph01.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/ph01.gif	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:36	6211/6211	---M--	200	added ('OK')	image/gif	etag:%221843-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/ph02.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/ph02.gif	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:36	6840/6840	---M--	200	added ('OK')	image/gif	etag:%221ab8-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/ph03.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/ph03.gif	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:37	6818/6818	---M--	200	added ('OK')	image/gif	etag:%221aa2-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/ph04.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/ph04.gif	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:37	837/837	---M--	200	added ('OK')	image/gif	etag:%22345-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/outline_t.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/outline_t.gif	(from http://www.fukusima.co.jp/en/company/outline.html)
19:01:38	841/841	---M--	200	added ('OK')	image/gif	etag:%22349-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/history_t.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/history_t.gif	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:38	3512/3512	---M--	200	added ('OK')	image/jpeg	etag:%22db8-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi01.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi01.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
